doc_id,locutor,raw_speech,cleaned_speech,tokens,lemmas,pos_tags,entities,num_lemmas
entretien_B.txt,JEAN,"(sourire compréhensif) C'est normal ! C'est pour ça qu'on est là. Pour vous accompagner. (pause) Ce que je vous propose, c'est peut-être de commencer par une session d'initiation au DataLab. On en organise régulièrement. Ça vous permettrait de voir concrètement les outils, l'environnement. Et ensuite, on peut discuter plus spécifiquement de votre projet et de la meilleure façon de... de l'aborder avec nos ressources.","c'est normal ! c'est pour ça qu'on est là. pour vous accompagner. ce que je vous propose, c'est peut-être de commencer par une session d'initiation au datalab. on en organise régulièrement. ça vous permettrait de voir concrètement les outils, l'environnement. et ensuite, on peut discuter plus spécifiquement de votre projet et de la meilleure façon de de l'aborder avec nos ressources.","c' est normal ! c' est pour ça qu' on est là . pour vous accompagner . ce que je vous propose , c' est peut-être de commencer par une session d' initiation au datalab . on en organise régulièrement . ça vous permettrait de voir concrètement les outils , l' environnement . et ensuite , on peut discuter plus spécifiquement de votre projet et de la meilleure façon de de l' aborder avec nos ressources .",normal accompagner proposer peut-être commencer session initiation datalab organiser régulièrement permettre voir concrètement outil environnement ensuite discuter spécifiquement projet meilleur aborder ressource,ADJ VERB VERB ADV VERB NOUN NOUN NOUN VERB ADV VERB VERB ADV NOUN NOUN ADV VERB ADV NOUN ADJ VERB NOUN,ça(MISC),22
entretien_B.txt,MME MOREL,"Ce serait parfait ! Oui, une initiation, ce serait une très bonne première étape pour moi. Comment puis-je m'inscrire ?","ce serait parfait ! oui, une initiation, ce serait une très bonne première étape pour moi. comment puis-je m'inscrire ?","ce serait parfait ! oui , une initiation , ce serait une très bonne première étape pour moi . comment puis -je m' inscrire ?",parfait oui initiation bon étape je inscrire,ADJ ADV NOUN ADJ NOUN PRON VERB,,7
entretien_B.txt,JEAN,"Je vais vous donner le lien vers le calendrier des formations. (pause) Et n'hésitez pas si vous avez d'autres questions d'ici là. L'important, c'est de ne pas rester bloquée par la technique. Les outils sont au service de la recherche, pas l'inverse, hein ?","je vais vous donner le lien vers le calendrier des formations. et n'hésitez pas si vous avez d'autres questions d'ici là. l'important, c'est de ne pas rester bloquée par la technique. les outils sont au service de la recherche, pas l'inverse, hein ?","je vais vous donner le lien vers le calendrier des formations . et n' hésitez pas si vous avez d' autres questions d' ici là . l' important , c' est de ne pas rester bloquée par la technique . les outils sont au service de la recherche , pas l' inverse , hein ?",donner lien calendrier formation hésiter avoir question ici important rester bloquer technique outil service recherche inverse hein,VERB NOUN NOUN NOUN VERB VERB NOUN ADV ADJ VERB VERB NOUN NOUN NOUN NOUN NOUN NOUN,hein(PER),17
entretien_B.txt,MME MOREL,"C'est rassurant de l'entendre. (rire) Merci beaucoup pour toutes ces informations, c'est déjà beaucoup plus clair.","c'est rassurant de l'entendre. merci beaucoup pour toutes ces informations, c'est déjà beaucoup plus clair.","c' est rassurant de l' entendre . merci beaucoup pour toutes ces informations , c' est déjà beaucoup plus clair .",rassurant entendre beaucoup information beaucoup clair,ADJ VERB ADV NOUN ADV ADJ,,6
entretien_B.txt,JEAN,"Avec plaisir, Madame Morel. On est là pour ça. N'hésitez pas à revenir vers moi.","avec plaisir, madame morel. on est là pour ça. n'hésitez pas à revenir vers moi.","avec plaisir , madame morel . on est là pour ça . n' hésitez pas à revenir vers moi .",plaisir monsieur morel hésiter revenir,NOUN NOUN PROPN VERB VERB,madame morel(PER); ça(MISC),5
entretien_C.txt,ALICE,"(arrivée un peu en retard, bruit de chaise) Désolée du retard ! Cette session sur les Linked Open Data était... passionnante mais tellement dense. (souffle) Alors, de quoi vous parliez ?","désolée du retard ! cette session sur les linked open data était passionnante mais tellement dense. alors, de quoi vous parliez ?","désolée du retard ! cette session sur les linked open data était passionnante mais tellement dense . alors , de quoi vous parliez ?",désolée retard session linked open dater passionnant dense parler,NOUN NOUN NOUN NOUN ADJ PROPN ADJ ADJ VERB,,9
entretien_C.txt,MARTIN,"Salut Alice ! Pas de souci. On était justement en train de... de débriefer un peu la journée. Et Paul nous racontait son expérience avec le dépôt de son corpus sur Nakala. Apparemment, ça n'a pas été si simple que ça pour l'alignement des métadonnées avec les recommandations de son consortium.","salut alice ! pas de souci. on était justement en train de de débriefer un peu la journée. et paul nous racontait son expérience avec le dépôt de son corpus sur nakala. apparemment, ça n'a pas été si simple que ça pour l'alignement des métadonnées avec les recommandations de son consortium.","salut alice ! pas de souci . on était justement en train de de débriefer un peu la journée . et paul nous racontait son expérience avec le dépôt de son corpus sur nakala . apparemment , ça n' a pas été si simple que ça pour l' alignement des métadonnées avec les recommandations de son consortium .",salut alice souci justement train débriefer journée paul raconter expérience dépôt corpus nakala apparemment être simple alignement métadonnée recommandation consortium,ADJ PROPN NOUN ADV NOUN VERB NOUN PROPN VERB NOUN NOUN NOUN NOUN ADV AUX ADJ NOUN NOUN NOUN NOUN,paul(PER); nakala(LOC),20
entretien_C.txt,PAUL,"(léger soupir) Non, c'est... c'est toujours un peu le casse-tête, les métadonnées. Surtout quand tu veux bien faire, respecter les standards, Dublin Core, tout ça... (pause) Nakala en soi, c'est un super outil, hein, pour la pérennisation, l'identifiant ARK, tout ça c'est top. Mais l'étape de préparation des données en amont... pfiou.","non, c'est c'est toujours un peu le casse-tête, les métadonnées. surtout quand tu veux bien faire, respecter les standards, dublin core, tout ça nakala en soi, c'est un super outil, hein, pour la pérennisation, l'identifiant ark, tout ça c'est top. mais l'étape de préparation des données en amont pfiou.","non , c' est c' est toujours un peu le casse-tête , les métadonnées . surtout quand tu veux bien faire , respecter les standards , dublin core , tout ça nakala en soi , c' est un super outil , hein , pour la pérennisation , l' identifiant ark , tout ça c' est top . mais l' étape de préparation des données en amont pfiou .",non casse-tête métadonnée vouloir bien faire respecter standard dublin cor nakala super outil hein pérennisation identifier ark top étape préparation donnée amont pfiou,ADV NOUN NOUN VERB ADV VERB VERB NOUN PROPN ADJ ADJ ADJ NOUN INTJ NOUN VERB PROPN ADV NOUN NOUN NOUN NOUN ADJ,dublin(LOC),23
entretien_C.txt,ALICE,"Ah, je compatis tellement ! J'ai dû faire ça pour un petit jeu de données issu de mon post-doc. (pause) Et vous avez utilisé des outils spécifiques pour préparer vos métadonnées, Paul ? Ou c'était... à la main dans un tableur ?","ah, je compatis tellement ! j'ai dû faire ça pour un petit jeu de données issu de mon post-doc. et vous avez utilisé des outils spécifiques pour préparer vos métadonnées, paul ? ou c'était à la main dans un tableur ?","ah , je compatis tellement ! j' ai dû faire ça pour un petit jeu de données issu de mon post-doc . et vous avez utilisé des outils spécifiques pour préparer vos métadonnées , paul ? ou c' était à la main dans un tableur ?",compatir devoir faire petit jeu donnée issu post-doc avoir utiliser outil préparer métadonnée paul main tableur,VERB VERB VERB ADJ NOUN NOUN VERB NOUN AUX VERB NOUN VERB NOUN PROPN NOUN NOUN,paul(PER),16
entretien_C.txt,PAUL,"Un peu des deux, pour être honnête. J'ai utilisé OpenRefine pour nettoyer et harmoniser pas mal de choses. C'est... c'est magique ce truc pour les lots de données un peu sales. Mais après, pour la structuration fine et l'export en XML pour Nakala, j'ai dû pas mal... euh... scripter en Python.","un peu des deux, pour être honnête. j'ai utilisé openrefine pour nettoyer et harmoniser pas mal de choses. c'est c'est magique ce truc pour les lots de données un peu sales. mais après, pour la structuration fine et l'export en xml pour nakala, j'ai dû pas mal euh scripter en python.","un peu des deux , pour être honnête . j' ai utilisé openrefine pour nettoyer et harmoniser pas mal de choses . c' est c' est magique ce truc pour les lots de données un peu sales . mais après , pour la structuration fine et l' export en xml pour nakala , j' ai dû pas mal euh scripter en python .",honnête utiliser openrefine nettoyer harmoniser mal chose magique truc lot donnée sale structuration fin export xml nakala devoir mal euh scripter python,ADJ VERB NOUN VERB VERB ADV NOUN ADJ NOUN NOUN NOUN ADJ NOUN ADJ NOUN ADV NOUN VERB ADV ADJ NOUN NOUN,xml(MISC); nakala(MISC); python(MISC),22
entretien_C.txt,MARTIN,"Toi, t'es à l'aise avec Python. Moi, OpenRefine, ça va, mais dès qu'il faut coder... (rire) Je suis plus utilisateur des plateformes ""clés en main"". D'ailleurs, j'ai une question pour vous qui êtes plus... plus avancés. Le DataLab de la BnF, est-ce que ça vaut vraiment le coup si on n'est pas sur Paris ? J'ai vu qu'ils avaient des accès distants, mais est-ce que c'est fluide ?","toi, t'es à l'aise avec python. moi, openrefine, ça va, mais dès qu'il faut coder je suis plus utilisateur des plateformes ""clés en main"". d'ailleurs, j'ai une question pour vous qui êtes plus plus avancés. le datalab de la bnf, est-ce que ça vaut vraiment le coup si on n'est pas sur paris ? j'ai vu qu'ils avaient des accès distants, mais est-ce que c'est fluide ?","toi , t' es à l' aise avec python . moi , openrefine , ça va , mais dès qu' il faut coder je suis plus utilisateur des plateformes "" clés en main "" . d' ailleurs , j' ai une question pour vous qui êtes plus plus avancés . le datalab de la bnf , est -ce que ça vaut vraiment le coup si on n' est pas sur paris ? j' ai vu qu' ils avaient des accès distants , mais est -ce que c' est fluide ?",aise python openrefine falloir coder utilisateur plateforme clé main ailleurs question être avancé datalab bnf -ce valoir vraiment coup pari accès distant -ce fluide,PROPN NOUN NOUN VERB NOUN NOUN NOUN ADJ NOUN ADV NOUN AUX ADJ NOUN NOUN PRON VERB ADV NOUN PROPN NOUN NOUN PRON ADJ,python(PER); ça(MISC); paris(LOC),24
entretien_C.txt,ALICE,"Alors, pour l'accès distant au DataLab, j'ai testé une fois. C'était... correct. (pause) Ça dépend beaucoup de ta connexion, évidemment. Et de ce que tu veux faire. Pour lancer des traitements lourds, c'est bien parce que ça tourne sur leurs serveurs. Mais pour de l'exploration interactive, parfois, ça peut avoir un peu de latence. (pause courte) Mais ils ont des corpus qui sont uniquement accessibles par là, donc des fois, t'as pas le choix.","alors, pour l'accès distant au datalab, j'ai testé une fois. c'était correct. ça dépend beaucoup de ta connexion, évidemment. et de ce que tu veux faire. pour lancer des traitements lourds, c'est bien parce que ça tourne sur leurs serveurs. mais pour de l'exploration interactive, parfois, ça peut avoir un peu de latence. mais ils ont des corpus qui sont uniquement accessibles par là, donc des fois, t'as pas le choix.","alors , pour l' accès distant au datalab , j' ai testé une fois . c' était correct . ça dépend beaucoup de ta connexion , évidemment . et de ce que tu veux faire . pour lancer des traitements lourds , c' est bien parce que ça tourne sur leurs serveurs . mais pour de l' exploration interactive , parfois , ça peut avoir un peu de latence . mais ils ont des corpus qui sont uniquement accessibles par là , donc des fois , t' as pas le choix .",accès distant datalab tester fois correct dépendre beaucoup connexion évidemment vouloir faire lancer traitement lourd bien tourne serveur exploration interactif latence corpus uniquement accessibler fois choix,NOUN ADJ NOUN VERB NOUN ADJ VERB ADV NOUN ADV VERB VERB VERB NOUN ADJ ADV VERB NOUN NOUN ADJ NOUN NOUN ADV VERB NOUN NOUN,ça(MISC),26
entretien_C.txt,PAUL,"Oui, et puis l'avantage, c'est aussi l'accompagnement. Si t'as un souci avec un format de fichier de Gallica un peu exotique, ou avec une chaîne de traitement d'images, les ingénieurs de la BnF peuvent t'aider. C'est pas négligeable. (pause) Moi, je vois Huma-Num et la BnF, surtout avec le DataLab, comme des... des piliers de l'écosystème des humanités numériques en France. Ils fournissent l'infrastructure, les données, une partie de l'expertise...","oui, et puis l'avantage, c'est aussi l'accompagnement. si t'as un souci avec un format de fichier de gallica un peu exotique, ou avec une chaîne de traitement d'images, les ingénieurs de la bnf peuvent t'aider. c'est pas négligeable. moi, je vois huma-num et la bnf, surtout avec le datalab, comme des des piliers de l'écosystème des humanités numériques en france. ils fournissent l'infrastructure, les données, une partie de l'expertise","oui , et puis l' avantage , c' est aussi l' accompagnement . si t' as un souci avec un format de fichier de gallica un peu exotique , ou avec une chaîne de traitement d' images , les ingénieurs de la bnf peuvent t' aider . c' est pas négligeable . moi , je vois huma - num et la bnf , surtout avec le datalab , comme des des piliers de l' écosystème des humanités numériques en france . ils fournissent l' infrastructure , les données , une partie de l' expertise",oui avantage accompagnement souci format fichier gallica exotique chaîne traitement image ingénieur bnf aider négligeable voir huma num bnf datalab pilier écosystème humanité numérique france fournir infrastructure donnée partie expertise,ADV NOUN NOUN NOUN NOUN NOUN ADJ ADJ NOUN NOUN NOUN NOUN NOUN VERB ADJ VERB ADJ NOUN PROPN NOUN NOUN NOUN NOUN ADJ PROPN VERB NOUN NOUN NOUN NOUN,bnf(ORG); bnf(LOC); france(LOC),30
entretien_C.txt,MARTIN,"C'est vrai. Et Huma-Num, avec son portail Isidore, c'est quand même une mine d'or pour la recherche bibliographique. Je ne sais pas comment je ferais sans. (pause) Mais parfois, je me demande si on ne multiplie pas un peu trop les... les portails, les plateformes. On a Huma-Num, on a des initiatives européennes comme DARIAH, CLARIN... Comment tout ça s'articule ?","c'est vrai. et huma-num, avec son portail isidore, c'est quand même une mine d'or pour la recherche bibliographique. je ne sais pas comment je ferais sans. mais parfois, je me demande si on ne multiplie pas un peu trop les les portails, les plateformes. on a huma-num, on a des initiatives européennes comme dariah, clarin comment tout ça s'articule ?","c' est vrai . et huma - num , avec son portail isidore , c' est quand même une mine d' or pour la recherche bibliographique . je ne sais pas comment je ferais sans . mais parfois , je me demande si on ne multiplie pas un peu trop les les portails , les plateformes . on a huma - num , on a des initiatives européennes comme dariah , clarin comment tout ça s' articule ?",vrai huma num portail isidore mine recherche bibliographique savoir faire demande multiplier trop portail plateforme huma num initiative européen dariah clarin articule,ADJ ADJ NOUN NOUN PROPN NOUN NOUN ADJ VERB VERB VERB VERB ADV NOUN NOUN ADJ NOUN NOUN ADJ VERB NOUN NOUN,huma-num(ORG); dariah(PER); clarin(PER),22
entretien_C.txt,ALICE,"C'est une bonne question. (réfléchit) En théorie, tout ça est censé être... interopérable. Grâce à des standards communs, comme le TEI pour le texte, ou les principes FAIR pour les données – Faciles à trouver, Accessibles, Interopérables, Réutilisables. (pause) Huma-Num est d'ailleurs le nœud français de DARIAH et participe à CLARIN. Donc, il y a une volonté de... de cohérence. Mais dans la pratique, c'est clair que pour le chercheur lambda, ça peut paraître un peu... un peu nébuleux.","c'est une bonne question. en théorie, tout ça est censé être interopérable. grâce à des standards communs, comme le tei pour le texte, ou les principes fair pour les données – faciles à trouver, accessibles, interopérables, réutilisables. huma-num est d'ailleurs le nœud français de dariah et participe à clarin. donc, il y a une volonté de de cohérence. mais dans la pratique, c'est clair que pour le chercheur lambda, ça peut paraître un peu un peu nébuleux.","c' est une bonne question . en théorie , tout ça est censé être interopérable . grâce à des standards communs , comme le tei pour le texte , ou les principes fair pour les données – faciles à trouver , accessibles , interopérables , réutilisables . huma - num est d' ailleurs le nœud français de dariah et participe à clarin . donc , il y a une volonté de de cohérence . mais dans la pratique , c' est clair que pour le chercheur lambda , ça peut paraître un peu un peu nébuleux .",bon question théorie censé interopérable grâce standard commun tei texte principe fair donnée facile trouver accessible interopérable réutilisable huma num ailleurs nœud français dariah participe clarin volonté cohérence pratique clair chercheur lambda paraître nébuleux,ADJ NOUN NOUN ADJ ADJ NOUN NOUN ADJ NOUN NOUN NOUN VERB NOUN ADJ VERB ADJ ADJ ADJ ADJ NOUN ADV NOUN ADJ VERB VERB PROPN NOUN NOUN NOUN ADJ NOUN ADJ VERB ADJ,tei(LOC); dariah(PER); clarin(LOC); ça(MISC),34
entretien_C.txt,PAUL,"Surtout quand tu débutes. (acquiesce) Il manque peut-être des... des guichets uniques, ou des parcours utilisateurs plus clairs pour t'orienter vers le bon outil ou la bonne ressource en fonction de ton besoin. (pause) On parlait de Nakala, mais y'a aussi NAKALONA pour les ontologies, des outils de visualisation... L'offre est riche, mais faut la connaître.","surtout quand tu débutes. il manque peut-être des des guichets uniques, ou des parcours utilisateurs plus clairs pour t'orienter vers le bon outil ou la bonne ressource en fonction de ton besoin. on parlait de nakala, mais y'a aussi nakalona pour les ontologies, des outils de visualisation l'offre est riche, mais faut la connaître.","surtout quand tu débutes . il manque peut-être des des guichets uniques , ou des parcours utilisateurs plus clairs pour t' orienter vers le bon outil ou la bonne ressource en fonction de ton besoin . on parlait de nakala , mais y' a aussi nakalona pour les ontologies , des outils de visualisation l' offre est riche , mais faut la connaître .",débuter manque peut-être guichet unique parcours utilisateur clair orienter bon outil bon ressource fonction besoin parler nakala y' nakalona ontologie outil visualisation offre riche falloir connaître,VERB VERB ADV NOUN ADJ NOUN ADJ ADJ VERB ADJ NOUN ADJ NOUN NOUN NOUN VERB NOUN PRON ADJ NOUN NOUN NOUN NOUN ADJ VERB VERB,nakala(LOC),26
entretien_C.txt,MARTIN,"Et puis, il y a la question de la formation continue. Les technologies évoluent tellement vite. (pause) Ce qu'on apprend aujourd'hui sera peut-être obsolète dans cinq ans. Il faut constamment se mettre à jour. Les MOOCs, les écoles d'été comme celle de l'ENC sur la TEI, c'est bien, mais ça demande du temps.","et puis, il y a la question de la formation continue. les technologies évoluent tellement vite. ce qu'on apprend aujourd'hui sera peut-être obsolète dans cinq ans. il faut constamment se mettre à jour. les moocs, les écoles d'été comme celle de l'enc sur la tei, c'est bien, mais ça demande du temps.","et puis , il y a la question de la formation continue . les technologies évoluent tellement vite . ce qu' on apprend aujourd'hui sera peut-être obsolète dans cinq ans . il faut constamment se mettre à jour . les moocs , les écoles d' été comme celle de l' enc sur la tei , c' est bien , mais ça demande du temps .",question formation continuer technologie évoluer vite apprendre aujourd'hui peut-être obsolète an falloir constamment mettre jour mooc école être enc tei bien demande temps,NOUN NOUN VERB NOUN VERB ADV VERB ADV ADV ADJ NOUN VERB ADV VERB NOUN NOUN NOUN AUX PROPN NOUN ADV VERB NOUN,tei(LOC),23
entretien_C.txt,ALICE,"C'est sûr. Mais c'est aussi ce qui est stimulant, non ? (sourire) Le fait que ce soit un domaine en... en constante évolution. Et voir comment ces outils numériques nous permettent de poser de nouvelles questions à nos corpus anciens... moi, je trouve ça passionnant. (pause) Par exemple, avec les collections de la BnF accessibles via IIIF, on peut maintenant faire des choses incroyables en termes d'annotation collaborative d'images, de comparaison de manuscrits...","c'est sûr. mais c'est aussi ce qui est stimulant, non ? le fait que ce soit un domaine en en constante évolution. et voir comment ces outils numériques nous permettent de poser de nouvelles questions à nos corpus anciens moi, je trouve ça passionnant. par exemple, avec les collections de la bnf accessibles via iiif, on peut maintenant faire des choses incroyables en termes d'annotation collaborative d'images, de comparaison de manuscrits","c' est sûr . mais c' est aussi ce qui est stimulant , non ? le fait que ce soit un domaine en en constante évolution . et voir comment ces outils numériques nous permettent de poser de nouvelles questions à nos corpus anciens moi , je trouve ça passionnant . par exemple , avec les collections de la bnf accessibles via iiif , on peut maintenant faire des choses incroyables en termes d' annotation collaborative d' images , de comparaison de manuscrits",sûr stimuler non domaine constant évolution voir outil numérique permettre poser nouveau question corpus ancien trouver passionnant exemple collection bnf accessible iiif faire chose incroyable terme annotation collaboratif image comparaison manuscrit,ADJ VERB ADV NOUN ADJ NOUN VERB NOUN ADJ VERB VERB ADJ NOUN NOUN ADJ VERB ADJ NOUN NOUN NOUN ADJ NOUN VERB NOUN ADJ NOUN NOUN ADJ NOUN NOUN NOUN,bnf accessibles(LOC),31
entretien_C.txt,PAUL,"Ah oui, IIIF, c'est une révolution silencieuse ça aussi. (pause) Bon, on va prendre un autre café ? Parce que là, on refait le monde des humanités numériques, mais ma thèse, elle, elle s'écrit pas toute seule ! (rires partagés)","ah oui, iiif, c'est une révolution silencieuse ça aussi. bon, on va prendre un autre café ? parce que là, on refait le monde des humanités numériques, mais ma thèse, elle, elle s'écrit pas toute seule !","ah oui , iiif , c' est une révolution silencieuse ça aussi . bon , on va prendre un autre café ? parce que là , on refait le monde des humanités numériques , mais ma thèse , elle , elle s' écrit pas toute seule !",oui iiif révolution silencieux bon prendre café refaire monde humanité numérique thèse écrire,ADV VERB NOUN ADJ ADJ VERB NOUN VERB NOUN NOUN ADJ NOUN VERB,,13
entretien_C.txt,MARTIN,"Bonne idée, le café ! Et après, promis, on arrête de parler boulot... ou presque !","bonne idée, le café ! et après, promis, on arrête de parler boulot ou presque !","bonne idée , le café ! et après , promis , on arrête de parler boulot ou presque !",bon idée café promettre arrêter boulot presque,ADJ NOUN NOUN VERB VERB NOUN ADV,,7
